date,rain_mm_daily
16-10-2015,0.02211146
17-10-2015,0.016272068
18-10-2015,0
19-10-2015,0.14235266
20-10-2015,4.035758
21-10-2015,2.7872677
22-10-2015,0.49925965
23-10-2015,0.23068674
24-10-2015,4.4364223
25-10-2015,0.068427995
26-10-2015,0.27439374
27-10-2015,0.16107783
28-10-2015,12.669514
29-10-2015,6.20297
30-10-2015,2.841469
31-10-2015,0.011298806
01-11-2015,0.13273768
02-11-2015,0.23960508
03-11-2015,0.26992708
04-11-2015,5.152274
05-11-2015,6.027786
06-11-2015,1.9284412
07-11-2015,12.872393
08-11-2015,19.611488
09-11-2015,8.774621
10-11-2015,1.8996634
11-11-2015,14.012475
12-11-2015,7.428965
13-11-2015,3.322741
14-11-2015,14.541838
15-11-2015,20.754349
16-11-2015,3.5374277
17-11-2015,10.83359
18-11-2015,12.0666275
19-11-2015,0.76547265
20-11-2015,0.89983267
21-11-2015,1.1008662
22-11-2015,0.35669655
23-11-2015,5.9386377
24-11-2015,2.696216
25-11-2015,0
26-11-2015,0.0909958
27-11-2015,8.001096
28-11-2015,11.109827
29-11-2015,8.207392
30-11-2015,0.042244792
01-12-2015,10.047316
02-12-2015,4.0210466
03-12-2015,26.946045
04-12-2015,6.5329356
05-12-2015,28.704699
06-12-2015,9.252592
07-12-2015,3.2820458
08-12-2015,5.719444
09-12-2015,14.428723
10-12-2015,4.035026
11-12-2015,1.329001
12-12-2015,12.699162
13-12-2015,2.1038296
14-12-2015,1.2131742
15-12-2015,0.737993
16-12-2015,0.9107403
17-12-2015,1.7521122
18-12-2015,3.9405804
19-12-2015,8.056461
20-12-2015,13.851832
21-12-2015,5.753771
22-12-2015,14.571929
23-12-2015,3.9279385
24-12-2015,9.267187
25-12-2015,11.504311
26-12-2015,31.563353
27-12-2015,0.112881884
28-12-2015,1.3480074
29-12-2015,4.439343
30-12-2015,15.4457
31-12-2015,0.046424568
